Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02243155


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2243155;1;01/01/1989;1;50,6;265,9;2;16;1;1;1;;0;30,8;50,6;0,0;21,2;0,7;0,0;0,0;0,0;0,0;12,4;44,4;3,6;4,3;35,3;22,1;4,8;3,8;3,4;18,6;5,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,7;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/12/1988;1;63,5;237,2;26;18;1;1;1;;0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,9;3,6;0,5;0,0;20,2;41,5;4,0;8,0;0,0;0,0;0,0;10,6;26,8;2,7;13,2;1,3;63,5;4,3;0,4;0,0;8,2;15,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/11/1988;1;61,0;207,0;2;19;1;1;1;;0;0,1;61,0;3,4;1,0;26,6;31,2;0,2;1,0;0,0;0,0;1,5;1,6;0,0;4,9;0,0;0,3;3,2;0,0;0,0;0,0;0,0;0,0;51,2;7,7;0,7;0,0;0,4;10,5;0,5;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/10/1988;1;49,2;253,4;18;19;1;1;1;;0;0,0;0,0;0,0;0,0;4,6;2,5;44,0;0,0;0,0;0,0;3,6;2,5;35,5;0,2;0,0;0,0;8,5;49,2;2,5;22,8;3,8;1,4;0,0;15,2;0,0;24,0;10,3;20,8;0,4;0,0;1,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/09/1988;1;29,6;146,3;3;12;1;1;1;;0;0,0;0,0;29,6;5,4;0,3;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,8;22,3;13,2;15,4;8,3;24,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,1;8,9;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/08/1988;1;4,4;6,3;11;2;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,4;1,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/07/1988;1;20,8;41,7;14;9;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,6;0,6;0,0;2,1;2,6;20,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;0,0;2,5;0,3;0,0;0,4;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/06/1988;1;38,6;133,8;11;10;1;1;1;;0;8,1;0,0;0,0;0,3;0,0;0,0;0,0;0,0;0,0;0,0;38,6;17,2;0,0;0,0;16,4;2,8;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;8,3;25,9;16,0;0,0;0,0;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/05/1988;1;26,0;148,1;18;17;1;1;1;;0;8,2;0,0;0,0;0,0;6,5;0,3;7,5;0,0;6,8;0,7;0,0;0,0;0,0;13,4;0,0;11,6;0,7;26,0;4,9;0,0;0,0;6,8;0,0;0,0;14,8;9,2;11,9;0,0;0,0;15,0;3,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/04/1988;1;82,0;300,0;28;16;1;1;1;;0;0,0;20,1;58,4;1,3;2,3;2,0;0,0;0,0;13,4;0,5;0,0;0,0;0,0;21,3;0,2;0,0;0,0;2,6;2,9;0,0;0,0;0,0;0,6;16,1;0,0;0,0;0,0;82,0;49,4;26,9;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/03/1988;1;52,9;171,2;19;10;1;1;1;;0;0,0;11,6;5,4;42,6;10,6;0,0;0,0;1,2;18,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,4;3,4;52,9;12,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/02/1988;1;137,8;801,5;6;22;1;1;1;;0;0,0;48,2;100,6;1,4;24,3;137,8;10,8;6,7;23,2;5,5;22,8;88,9;18,6;1,4;83,1;0,0;1,2;10,8;84,7;25,0;21,9;80,7;2,9;0,0;1,0;0,0;0,0;0,0;0,0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/01/1988;1;50,4;229,5;5;14;1;1;1;;0;34,0;1,4;0,0;0,0;50,4;0,0;15,8;19,0;0,0;2,8;2,2;8,0;19,0;0,0;0,0;0,0;3,1;0,0;0,0;0,0;0,4;0,0;0,0;30,4;8,2;0,0;0,0;0,0;34,8;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
