Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02243077


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2243077;1;01/06/1980;1;47,7;124,6;27;11;1;1;0;1720,69995117187;2;0,0;0,0;0,2;20,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,2;0,0;2,8;0,0;0,0;0,0;0,0;0,0;12,4;26,9;0,2;0,0;0,0;47,7;0,7;3,4;8,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243077;1;01/05/1980;1;24,8;41,7;23;5;1;1;0;1720,69995117187;2;0,0;0,0;2,1;1,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;24,8;10,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243077;1;01/04/1980;1;71,6;199,8;16;10;1;1;0;1720,69995117187;2;41,1;0,0;0,7;8,7;24,4;18,7;8,9;0,0;0,0;0,0;0,0;0,0;0,0;4,8;0,0;71,6;20,7;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243077;1;01/03/1980;1;27,5;40,5;31;3;1;1;0;1720,69995117187;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,4;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;27,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243077;1;01/02/1980;1;26,7;103,0;19;9;1;1;0;1720,69995117187;2;0,0;13,1;5,5;15,2;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;22,6;0,0;26,7;0,2;16,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
2243077;1;01/01/1980;1;36,1;206,5;14;19;1;1;0;1720,69995117187;2;0,0;0,0;0,0;0,0;11,8;6,9;0,0;0,0;0,0;0,0;4,4;18,4;14,5;36,1;9,2;12,1;7,4;19,7;2,8;0,0;23,0;0,2;1,0;0,0;0,0;21,3;8,7;2,5;5,2;1,3;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243077;1;01/12/1979;1;;345,1;;;0;2;0;1994,80004882813;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243077;1;01/11/1979;1;;190,5;;;0;2;0;1994,80004882813;2;0,0;1,0;13,4;2,0;0,2;1,3;0,0;8,7;;;;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;3,3;80,9;18,9;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;0;
2243077;1;01/10/1979;1;19,0;40,6;31;9;1;1;0;1994,80004882813;2;0,0;0,0;0,3;0,0;0,0;0,0;0,0;0,0;9,4;5,3;0,0;0,0;0,0;0,0;3,3;0,1;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;2,1;0,0;0,0;19,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243077;1;01/09/1979;1;49,4;197,6;18;15;1;1;0;1994,80004882813;2;0,0;0,0;5,0;3,0;23,1;26,6;0,4;0,0;1,0;6,0;0,0;6,8;0,0;0,7;7,8;21,7;1,3;49,4;25,5;19,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
