Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02346328


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2346328;1;01/04/1975;1;12,2;34,2;10;11;1;1;0;1233,40002441406;1;0,0;0,0;5,0;0,4;1,2;0,2;0,0;0,0;7,8;12,2;0,4;0,0;0,0;0,0;4,2;0,4;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2346328;1;01/03/1975;1;21,2;78,0;24;12;1;1;0;1233,40002441406;1;0,8;0,0;0,0;0,0;0,0;0,0;2,8;20,2;0,4;0,0;0,0;0,0;3,8;0,0;0,0;0,0;0,0;0,0;0,0;15,0;0,0;0,0;0,0;21,2;1,6;1,0;0,0;0,0;7,4;1,8;2,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2346328;1;01/02/1975;1;44,2;256,2;4;18;1;1;0;1233,40002441406;1;7,0;3,0;6,4;44,2;10,0;0,8;35,6;4,0;4,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,8;0,6;15,0;13,2;3,4;0,0;43,8;9,0;39,2;1,6;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2346328;1;01/01/1975;1;45,6;142,6;13;20;1;1;0;1233,40002441406;1;3,0;1,0;0,0;0,0;0,0;3,4;2,0;3,0;0,8;0,0;4,2;9,4;45,6;3,8;0,0;0,2;1,4;13,6;10,4;3,8;0,2;0,0;0,0;0,0;0,0;0,0;1,8;0,0;26,6;0,8;7,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2346328;1;01/05/1971;1;;;;;0;0;0;;;0,0;0,0;1,8;1,7;2,4;0,0;0,0;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,0;0,2;0,0;0,4;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2346328;1;01/04/1971;1;14,7;47,8;21;5;1;1;1;;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,0;0,0;0,0;0,0;0,0;0,0;0,0;10,2;0,0;0,0;0,0;0,0;14,7;0,0;10,4;5,5;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2346328;1;01/02/1971;1;28,9;200,1;24;17;1;1;1;;;3,1;0,0;27,7;0,0;0,3;0,0;14,7;0,5;20,7;12,0;0,2;0,0;25,4;0,4;0,5;0,0;0,0;0,0;0,0;0,0;19,9;8,2;3,5;28,9;25,1;9,0;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2346328;1;01/01/1971;1;44,5;131,9;14;14;1;1;1;0;0;10,0;3,6;3,6;0,0;6,3;8,5;0,0;0,0;0,0;6,0;0,0;10,0;0,0;44,5;0,0;0,0;27,5;4,2;0,0;0,0;3,6;0,0;0,0;0,0;0,0;0,0;0,0;1,2;2,6;0,0;0,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2346328;1;01/12/1970;1;30,5;120,5;20;14;1;1;1;0;0;18,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,5;0,8;1,6;20,2;0,0;0,0;0,0;0,0;0,0;3,0;5,7;30,5;16,0;0,0;0,0;0,7;0,0;16,4;0,0;0,0;3,6;0,4;0,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2346328;1;01/11/1970;1;33,3;100,3;14;12;1;1;1;0;0;0,0;2,3;2,8;0,0;0,0;0,0;1,6;18,4;0,0;0,0;0,0;6,9;0,0;33,3;0,0;0,0;0,0;0,0;1,3;11,0;7,0;0,0;0,0;0,0;0,0;0,0;0,0;5,2;10,2;0,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2346328;1;01/10/1970;1;21,7;70,4;4;8;1;1;1;0;0;0,0;0,0;3,2;21,7;0,0;0,0;0,0;10,0;3,5;0,0;0,0;4,9;0,0;0,0;0,0;0,0;0,0;0,0;10,2;0,1;0,0;16,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2346328;1;01/09/1970;1;30,5;105,8;16;10;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;9,3;15,4;0,0;0,5;19,0;0,0;8,4;9,8;6,6;0,0;30,5;0,0;0,0;0,0;0,0;0,0;1,6;0,0;0,0;0,0;0,0;0,0;0,0;4,7;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2346328;1;01/08/1970;1;28,0;82,7;30;8;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,2;3,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,8;26,3;11,4;1,2;0,7;28,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2346328;1;01/07/1970;1;9,9;20,8;10;7;1;1;1;0;0;0,0;5,2;0,0;0,0;0,0;0,0;0,0;1,8;0,0;9,9;0,0;1,5;1,3;0,0;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2346328;1;01/06/1970;1;49,4;111,5;24;5;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,5;37,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;49,4;14,8;1,2;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2346328;1;01/05/1970;1;36,6;52,5;7;5;1;1;1;0;0;0,0;3,0;0,0;0,0;0,0;7,4;36,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,3;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2346328;1;01/04/1970;1;20,5;32,1;4;6;1;1;1;0;0;0,0;4,7;1,9;20,5;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,3;1,2;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2346328;1;01/03/1970;1;44,2;100,1;12;8;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;0,0;44,2;15,0;5,4;0,0;0,0;11,4;0,0;1,2;0,0;0,0;0,0;0,0;17,7;0,2;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
