Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02040003


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2040003;1;01/08/2021;1;;16,4;;;0;1;0;;0;1,3;0,2;0,1;0,0;0,0;;9,4;2,7;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,1;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2040003;1;01/07/2021;1;2,1;2,7;13;3;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,1;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2040003;1;01/06/2021;1;;92,4;;;0;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;;30,1;0,0;;26,4;13,3;10,1;10,0;2,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;0;4;1;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2040003;1;01/05/2021;1;64,7;117,3;10;6;1;1;1;;0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,5;64,7;22,3;27,5;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2040003;1;01/04/2021;1;97,5;191,4;5;;3;3;3;;0;;11,3;;7,2;97,5;0,1;9,9;7,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;9,9;0,9;11,5;1,3;0,0;0,0;0,0;31,2;1,4;0,1;0,0;0,0;0,0;1,7;;0;4;0;4;3;1;1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;1;1;3;1;1;1;1;1;1;0;
2040003;1;01/02/2021;1;;214,7;;;0;1;0;;0;0,0;0,0;0,0;0,0;7,9;0,0;;98,8;14,7;16,6;0,1;0,0;0,0;0,0;0,0;0,0;34,7;23,5;2,7;14,6;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,7;;;;1;1;1;1;1;1;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2040003;1;01/01/2021;1;;22,2;;;3;3;3;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;16,4;3,3;0,1;0,0;0,0;0,0;0,0;2,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;3;1;1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;
2040003;1;01/12/2020;1;65,7;125,3;10;5;1;1;1;;0;0,0;10,1;0,3;0,0;0,0;0,0;0,0;0,0;0,0;65,7;33,9;15,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2040003;1;01/11/2020;1;19,9;53,8;23;;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,8;0,1;0,0;0,0;0,0;0,0;0,0;0,0;19,9;;8,9;4,6;;13,3;0,2;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;1;0;4;1;1;0;
2040003;1;01/10/2020;1;;190,5;;;0;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;20,8;3,7;2,3;4,2;0,0;0,0;3,9;3,4;3,7;3,1;13,1;13,0;;;98,3;17,9;3,1;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;1;1;1;1;1;1;1;0;0;4;1;1;1;1;1;1;
